"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
19,282,38229,FALSE,0,2.56,3.85,0,34,58,0,0,1,5,1,2,0,21,23,0,6,0,3,0,0,0
20,282,38229,TRUE,14.8,3.33,5.71,1.86,35,61,0,0,2,5,2,2,0,22,24,0,6,0,4,0,0,0
21,282,38229,TRUE,0.2,3.15,3.43,-2.28,36,62,0,0,2,5,2,2,0,22,24,0,6,0,4,0,0,0
22,282,38229,TRUE,0,2.98,3.41,-0.02,38,62,0,0,2,5,2,2,0,22,26,0,6,0,4,0,0,0
23,282,38229,TRUE,6.3,3.15,4.56,1.15,38,66,0,0,2,5,3,2,0,22,27,0,6,0,4,0,0,0
24,282,38229,TRUE,-3.9,2.8,2.85,-1.71,38,73,0,0,2,5,3,2,0,23,30,0,7,0,4,0,0,0
25,282,38229,TRUE,0.5,2.69,3.51,0.66,39,77,0,0,2,5,3,2,0,24,31,0,7,0,4,0,0,0
26,282,38229,TRUE,5.2,2.8,4.41,0.9,41,82,0,0,2,5,3,2,0,25,33,0,7,0,5,0,0,0
27,282,38229,TRUE,12,3.2,5.78,1.37,42,87,0,0,2,5,4,2,0,25,33,0,7,0,6,0,0,0
28,282,38229,TRUE,5,3.27,4.77,-1.01,43,89,0,0,2,5,4,2,0,28,33,0,7,0,6,0,0,0
29,282,38229,TRUE,8.7,3.49,5.51,0.74,47,89,1,0,2,5,4,2,0,29,33,0,7,0,6,0,0,0
30,282,38229,TRUE,6.7,3.61,5.36,-0.15,47,89,2,0,2,5,4,2,0,30,33,0,7,0,6,0,0,0
31,282,38229,TRUE,5,3.66,5.15,-0.21,49,89,2,0,2,5,4,3,0,30,34,0,7,0,7,0,0,0
32,282,38229,TRUE,-2,3.46,4.03,-1.12,51,93,2,0,2,5,4,3,0,31,37,0,8,0,7,0,0,0
33,282,38229,TRUE,9.8,3.68,6.06,2.03,51,96,2,0,3,5,5,3,0,32,37,0,8,0,7,0,0,0
34,282,38229,TRUE,2.1,3.63,4.85,-1.21,52,102,2,0,3,5,5,3,0,34,37,0,8,0,7,0,0,0
35,282,38229,TRUE,-1.1,3.48,4.34,-0.51,52,104,2,0,3,5,5,3,0,34,38,0,8,0,7,0,0,0
36,282,38229,TRUE,5.2,3.53,5.38,1.04,53,105,2,0,3,5,5,3,0,34,38,0,8,0,8,0,0,0
37,282,38229,TRUE,0,3.42,4.57,-0.81,53,109,2,0,3,5,5,4,0,35,38,0,8,0,8,0,0,0
38,282,38229,TRUE,-0.4,3.31,4.46,-0.11,54,115,2,0,3,5,5,4,0,37,39,0,9,0,8,0,0,0
0,293,38230,FALSE,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,293,38230,FALSE,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,293,38230,TRUE,0.9,0.9,9.16,-2.84,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,293,38230,TRUE,5.4,3.15,9.93,0.77,2,2,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0
4,293,38230,TRUE,-0.6,1.9,8.7,-1.23,2,4,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0
5,293,38230,FALSE,0,1.9,8.7,0,2,4,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0
6,293,38230,TRUE,-0.3,1.35,7.91,-0.79,3,5,0,1,2,2,0,1,0,0,2,0,0,0,0,0,0,0
8,293,38230,TRUE,-2.4,0.47,6.86,-0.74,4,11,0,1,3,3,0,1,0,0,4,0,1,0,0,0,0,0
9,293,38230,TRUE,-1,0.26,6.81,-0.05,4,15,0,1,4,3,0,3,0,1,7,0,1,0,0,0,0,0
10,293,38230,TRUE,2.8,0.58,7.44,0.63,4,17,0,1,4,3,0,3,0,3,7,0,1,0,0,0,0,0
11,293,38230,TRUE,-1.7,0.33,6.54,-0.9,6,20,0,1,4,3,0,4,0,4,13,0,1,0,0,0,0,0
0,282,38246,FALSE,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,282,38246,TRUE,1.1,1.1,17.75,-6.25,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,282,38246,FALSE,0,1.1,17.75,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,282,38246,TRUE,11.4,6.25,17.4,-0.35,2,11,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0
4,282,38246,TRUE,-1.3,3.73,14.98,-2.42,4,12,0,0,1,0,1,0,0,4,2,0,1,0,0,0,0,0
5,282,38246,TRUE,5.1,4.07,15.67,0.69,4,15,0,0,1,1,1,2,0,8,3,0,1,0,0,0,0,0
6,282,38246,TRUE,1,3.46,14.68,-0.99,6,19,0,0,1,1,1,3,0,9,3,0,1,0,0,0,0,0
8,282,38246,TRUE,3.9,3.26,14.7,0.31,10,26,1,0,1,3,1,6,0,10,5,0,1,0,0,0,0,0
9,282,38246,TRUE,1.1,2.99,14.1,-0.6,10,27,1,0,1,4,1,6,0,11,7,0,1,0,0,0,0,0
10,282,38246,FALSE,0,2.99,14.1,0,10,27,1,0,1,4,1,6,0,11,7,0,1,0,0,0,0,0
11,282,38246,TRUE,0.4,2.7,13.58,-0.52,12,32,1,0,1,4,1,7,0,13,7,0,2,0,0,0,0,0
12,282,38246,TRUE,8,3.23,15.03,1.45,12,32,1,0,1,4,1,7,0,13,7,0,2,0,0,0,0,0
13,282,38246,TRUE,0,2.94,13.65,-1.38,12,35,2,0,2,4,1,7,0,15,8,0,2,0,0,0,0,0
14,282,38246,TRUE,-1.9,2.54,13.11,-0.54,13,36,2,0,2,5,1,10,0,16,10,0,3,0,0,0,0,0
15,282,38246,FALSE,0,2.54,13.11,0,13,36,2,0,2,5,1,10,0,16,10,0,3,0,0,0,0,0
16,282,38246,TRUE,-1.8,2.21,12.6,-0.51,13,36,2,0,2,5,1,10,0,16,10,0,3,0,0,0,0,0
17,282,38246,FALSE,0,2.21,12.6,0,14,37,2,0,2,5,1,11,0,16,13,0,3,0,0,0,0,0
18,282,38246,TRUE,0.1,2.06,12.65,0.05,14,39,2,0,2,6,1,11,0,16,13,0,3,0,0,0,0,0
19,282,38246,TRUE,-2.3,1.77,11.9,-0.75,14,39,2,0,3,7,1,12,1,16,13,0,3,0,0,0,0,0
20,282,38246,TRUE,-2,1.53,11.79,-0.11,14,39,2,0,3,7,1,12,1,16,13,0,4,0,0,0,0,0
21,282,38246,TRUE,0,1.44,11.81,0.02,14,39,2,0,3,7,1,12,1,16,13,0,4,0,0,0,0,0
22,282,38246,FALSE,0,1.44,11.81,0,14,39,2,0,3,7,1,12,1,16,13,0,4,0,0,0,0,0
23,282,38246,TRUE,-0.3,1.34,11.72,-0.09,15,40,2,0,3,7,1,13,1,16,13,0,4,0,0,0,0,0
24,282,38246,TRUE,0.2,1.28,11.69,-0.03,16,41,2,0,3,7,1,13,1,16,13,0,4,0,0,0,0,0
25,282,38246,FALSE,0,1.28,11.69,0,16,41,2,0,3,7,1,13,1,16,13,0,4,0,0,0,0,0
26,282,38246,TRUE,14.8,1.96,14.33,2.64,18,44,2,0,3,7,3,14,1,17,14,0,5,0,0,0,0,0
27,282,38246,TRUE,-0.1,1.86,11.94,-2.39,19,49,2,0,5,8,3,15,1,18,16,0,6,0,0,0,0,0
28,282,38246,FALSE,0,1.86,11.94,0,19,49,2,0,5,8,3,15,1,18,16,0,6,0,0,0,0,0
29,282,38246,TRUE,3.4,1.93,12.24,0.3,19,51,3,0,5,8,3,16,1,18,17,0,6,0,0,0,0,0
30,282,38246,TRUE,18,2.63,14.89,2.65,25,54,3,0,5,8,5,16,1,20,20,0,7,0,0,0,0,0
31,282,38246,TRUE,1.4,2.58,12.17,-2.72,27,55,3,0,5,8,5,17,1,21,21,0,7,0,0,0,0,0
32,282,38246,TRUE,7.4,2.77,13.26,1.09,28,57,4,1,5,8,5,18,1,21,22,0,7,0,0,0,0,0
33,282,38246,TRUE,5.1,2.86,12.99,-0.27,30,63,5,1,5,8,5,18,1,23,23,0,8,0,0,0,0,0
34,282,38246,TRUE,13.4,3.25,14.39,1.4,30,70,5,1,5,8,7,19,1,23,23,0,8,0,0,0,0,0
35,282,38246,TRUE,1.7,3.19,12.62,-1.77,31,73,5,1,5,9,7,20,1,25,26,0,8,0,0,0,0,0
36,282,38246,TRUE,0,3.08,12.27,-0.35,32,73,5,1,5,9,7,21,1,25,26,0,8,0,0,0,0,0
37,282,38246,TRUE,1.6,3.03,12.51,0.24,35,75,5,1,5,9,7,22,1,26,27,0,8,0,0,0,0,0
38,282,38246,TRUE,3.5,3.05,12.75,0.24,37,79,6,1,5,9,7,24,1,27,27,0,9,0,0,0,0,0
0,283,38277,FALSE,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,283,38277,FALSE,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,283,38277,FALSE,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,283,38277,TRUE,8.4,8.4,17.81,-2.19,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,283,38277,TRUE,-0.8,3.8,15.76,-2.05,1,8,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
5,283,38277,TRUE,0.1,2.57,14.95,-0.81,2,15,0,0,4,1,1,1,0,0,2,0,0,0,0,0,0,0
6,283,38277,TRUE,6.2,3.48,15.89,0.94,3,21,0,0,8,3,1,1,0,3,4,0,1,0,0,0,0,0
8,283,38277,TRUE,18.2,5.32,18.28,3.83,8,27,1,0,9,6,2,2,0,4,4,0,1,0,0,0,0,0
9,283,38277,FALSE,0,5.32,18.28,0,8,27,1,0,9,6,2,2,0,4,4,0,1,0,0,0,0,0
10,283,38277,TRUE,11.7,6.23,17.99,-0.29,12,31,1,0,10,6,3,2,0,6,7,0,1,0,0,0,0,0
11,283,38277,TRUE,9.6,6.65,18.06,0.07,16,34,1,0,12,6,4,2,0,6,10,0,1,0,0,0,0,0
12,283,38277,TRUE,9.9,7.01,18.54,0.48,16,34,1,0,12,6,4,2,0,6,10,0,1,0,0,0,0,0
13,283,38277,TRUE,4.5,6.76,17.77,-0.77,22,41,1,0,13,8,5,3,0,9,13,0,1,0,0,0,0,0
14,283,38277,TRUE,2.4,6.36,17.4,-0.37,23,42,1,0,14,8,5,3,0,10,14,0,1,0,0,0,0,0
15,283,38277,TRUE,11.4,6.78,18.77,1.37,26,49,2,1,18,8,5,3,0,10,15,0,1,0,0,0,0,0
16,283,38277,TRUE,5.8,6.7,18.19,-0.58,26,49,2,1,18,8,5,3,0,10,15,0,1,0,0,0,0,0
17,283,38277,TRUE,3.1,6.44,17.49,-0.7,29,57,2,1,24,8,5,3,0,14,17,0,2,0,0,0,0,0
18,283,38277,TRUE,5.5,6.38,18.23,0.74,29,62,2,1,24,8,6,4,0,14,18,0,2,0,0,0,0,0
19,283,38277,TRUE,1.2,6.06,17.21,-1.02,31,67,2,1,25,9,6,4,0,14,18,0,2,0,0,0,0,0
20,283,38277,TRUE,2.4,5.84,17.39,0.18,31,67,2,1,25,10,6,4,0,15,18,0,2,0,0,0,0,0
21,283,38277,TRUE,8.1,5.97,18.12,0.73,32,71,2,2,26,11,6,5,0,18,20,0,2,0,0,0,0,0
22,283,38277,TRUE,1.5,5.73,17.26,-0.86,32,75,2,2,27,11,6,5,0,19,20,0,2,0,0,0,0,0
23,283,38277,TRUE,0.7,5.48,17.05,-0.21,32,76,2,2,28,11,6,5,0,19,20,0,2,0,0,0,0,0
24,283,38277,TRUE,3.5,5.39,17.44,0.39,35,79,3,2,29,11,6,5,1,21,22,0,3,0,0,0,0,0
25,283,38277,FALSE,0,5.39,17.44,0,35,79,3,2,29,11,6,5,1,21,22,0,3,0,0,0,0,0
26,283,38277,TRUE,-1.3,5.09,16.6,-0.84,37,85,3,2,29,11,6,5,1,21,23,0,3,0,0,0,0,0
27,283,38277,TRUE,3.7,5.03,17.37,0.77,39,90,4,2,30,12,6,5,1,21,28,0,3,0,0,0,0,0
28,283,38277,FALSE,0,5.03,17.37,0,39,90,4,2,30,12,6,5,1,21,28,0,3,0,0,0,0,0
29,283,38277,TRUE,1,4.86,16.55,-0.82,40,94,4,2,31,13,6,5,1,21,28,0,3,0,0,0,0,0
30,283,38277,TRUE,10.6,5.09,18.21,1.66,40,96,4,2,33,13,7,5,1,22,29,0,3,0,0,0,0,0
31,283,38277,TRUE,1.5,4.95,16.58,-1.63,41,100,4,2,34,13,7,6,1,23,29,0,3,0,0,0,0,0
32,283,38277,TRUE,0.5,4.79,16.43,-0.15,42,103,4,2,34,15,7,7,1,23,29,0,3,0,0,0,0,0
33,283,38277,TRUE,1.4,4.67,16.55,0.12,44,105,4,2,35,15,7,7,1,23,29,0,3,0,0,0,0,0
34,283,38277,TRUE,19.8,5.19,19.58,3.03,44,106,6,2,36,17,8,7,1,24,29,0,4,0,0,0,0,0
35,283,38277,TRUE,13.3,5.46,18.88,-0.7,44,111,6,2,40,19,9,7,1,26,29,0,5,0,0,0,0,0
36,283,38277,FALSE,0,5.46,18.88,0,44,111,6,2,40,19,9,7,1,26,29,0,5,0,0,0,0,0
37,283,38277,TRUE,-3.1,5.18,16.15,-2.73,44,112,6,2,40,20,9,7,1,26,32,0,6,0,0,0,0,0
38,283,38277,TRUE,4.2,5.15,17.2,1.05,44,117,6,2,40,20,10,7,1,27,36,0,7,0,0,0,0,0
0,315,38279,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,315,38279,TRUE,6.7,6.7,9.69,2.69,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0
2,315,38279,TRUE,0.3,3.5,9.17,-0.52,1,3,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0
3,315,38279,TRUE,7.2,4.73,10.91,1.74,2,4,0,0,0,1,2,2,0,1,2,0,1,0,0,0,0,0
4,315,38279,TRUE,9.5,5.92,12.65,1.74,3,7,0,0,1,2,3,2,0,2,5,0,1,0,0,0,0,0
5,315,38279,TRUE,0.6,4.86,11.12,-1.53,4,9,0,0,3,3,3,2,0,2,5,0,2,0,0,0,0,0
6,315,38279,TRUE,3.5,4.63,11.55,0.43,4,9,0,1,4,3,3,2,0,2,7,0,2,0,0,0,0,0
8,315,38279,TRUE,1.4,4,11.06,-0.32,12,14,0,1,6,4,3,2,0,2,9,0,2,0,0,0,0,0
9,315,38279,TRUE,-1,3.44,10.42,-0.64,12,18,0,1,6,5,3,2,0,2,10,0,2,0,0,0,0,0
10,315,38279,TRUE,0.9,3.19,10.6,0.18,13,19,0,1,7,6,3,2,0,2,12,0,2,0,0,0,0,0
11,315,38279,TRUE,1.2,3.01,10.54,-0.06,15,19,0,1,8,7,3,3,0,2,14,0,2,0,0,0,0,0
12,315,38279,TRUE,1.4,2.88,10.54,0,15,19,0,1,8,7,3,3,0,2,14,0,2,0,0,0,0,0
13,315,38279,TRUE,-1.6,2.54,9.85,-0.69,15,28,0,1,10,11,3,3,0,3,18,0,3,0,0,0,0,0
14,315,38279,FALSE,0,2.54,9.85,0,15,28,0,1,10,11,3,3,0,3,18,0,3,0,0,0,0,0
15,315,38279,TRUE,0,2.36,9.66,-0.19,15,28,0,1,10,11,3,3,0,3,18,0,3,0,0,0,0,0
16,315,38279,TRUE,-0.5,2.17,9.54,-0.12,15,28,0,1,10,11,3,3,0,3,18,0,3,0,0,0,0,0
17,315,38279,FALSE,0,2.17,9.54,0,15,28,0,1,10,11,3,4,0,3,18,0,3,0,0,0,0,0
18,315,38279,FALSE,0,2.17,9.54,0,15,28,0,1,10,11,3,4,0,3,18,0,3,0,0,0,0,0
19,315,38279,FALSE,0,2.17,9.54,0,15,28,0,1,10,11,3,4,0,3,18,0,3,0,0,0,0,0
20,315,38279,FALSE,0,2.17,9.54,0,15,28,0,1,10,11,3,4,0,3,18,0,3,0,0,0,0,0
21,315,38279,TRUE,4.8,2.33,9.87,0.33,15,31,1,1,10,12,3,4,0,3,18,0,3,0,0,0,0,0
22,315,38279,TRUE,2.4,2.33,9.64,-0.23,18,32,1,2,10,13,3,4,0,3,20,0,4,0,0,0,0,0
23,315,38279,TRUE,-0.7,2.16,9.08,-0.56,19,36,1,2,12,13,3,6,0,3,22,0,4,0,0,0,0,0
24,315,38279,TRUE,2.8,2.19,9.62,0.54,20,38,1,2,15,14,3,6,0,4,23,0,5,0,0,0,0,0
25,315,38279,TRUE,1.7,2.17,9.41,-0.21,23,42,1,2,16,16,3,6,0,4,25,0,5,0,0,0,0,0
26,315,38279,TRUE,-0.9,2.02,9.03,-0.38,24,44,1,2,16,17,3,7,0,4,27,0,5,0,0,0,0,0
27,315,38279,TRUE,1,1.97,9.29,0.26,24,48,1,2,17,17,3,8,0,5,27,0,5,0,0,0,0,0
28,315,38279,TRUE,2.5,1.99,9.45,0.16,27,50,1,2,17,19,3,8,0,6,30,0,5,0,0,0,0,0
29,315,38279,TRUE,10.9,2.36,10.91,1.46,28,55,1,2,19,20,4,8,0,7,31,0,5,0,0,0,0,0
30,315,38279,TRUE,9,2.63,10.81,-0.1,32,55,1,2,20,20,5,9,0,7,34,0,5,0,0,0,0,0
31,315,38279,TRUE,-0.6,2.51,9.17,-1.64,32,56,1,2,20,21,5,9,0,7,36,0,5,0,0,0,0,0
32,315,38279,TRUE,6.7,2.67,10.44,1.27,34,57,1,2,20,21,6,9,0,7,40,0,5,0,0,0,0,0
33,315,38279,TRUE,5.8,2.78,10.41,-0.03,35,61,1,2,20,21,7,10,0,7,42,0,5,0,0,0,0,0
34,315,38279,TRUE,15.3,3.21,12.07,1.66,38,64,2,2,20,21,8,10,0,8,42,0,5,0,0,0,0,0
35,315,38279,TRUE,-3.7,2.98,9.06,-3.01,40,68,2,2,20,21,8,11,0,8,44,0,6,0,0,0,0,0
36,315,38279,FALSE,0,2.98,9.06,0,40,68,2,2,20,21,8,11,0,8,44,0,6,0,0,0,0,0
37,315,38279,TRUE,9.5,3.19,11.18,2.12,41,72,2,2,22,21,9,12,0,9,46,0,6,0,0,0,0,0
38,315,38279,TRUE,1.4,3.13,9.86,-1.32,42,73,2,2,22,21,9,12,0,10,47,0,6,0,0,0,0,0
0,263,38287,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,263,38287,TRUE,1.1,1.1,5.73,-1.27,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2,263,38287,TRUE,5.5,3.3,6.92,1.19,1,5,1,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0
3,263,38287,FALSE,0,3.3,6.92,0,1,5,1,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0
4,263,38287,TRUE,2.6,3.07,6.79,-0.13,2,6,1,0,1,2,0,4,0,3,1,0,0,0,0,0,0,0
5,263,38287,TRUE,0.6,2.45,6.3,-0.49,3,7,1,0,1,3,0,6,0,4,3,0,0,0,0,0,0,0
6,263,38287,TRUE,9.8,3.92,8.48,2.18,6,9,1,0,2,5,1,7,0,4,5,0,0,0,0,0,0,0
8,263,38287,TRUE,5.9,4,8.39,0.85,9,23,1,0,4,6,2,11,0,6,7,0,0,0,0,0,0,0
9,263,38287,TRUE,12.4,5.05,10.19,1.8,9,25,1,0,4,6,4,12,0,6,8,0,1,0,0,0,0,0
10,263,38287,TRUE,0.9,4.59,8.53,-1.66,9,26,1,0,5,7,4,12,0,6,9,0,1,0,0,0,0,0
11,263,38287,TRUE,-0.3,4.1,8.2,-0.33,9,27,1,0,5,7,4,12,0,6,9,0,1,0,0,0,0,0
12,263,38287,TRUE,7.8,4.44,9.78,1.58,9,27,1,0,5,7,4,12,0,6,9,0,1,0,0,0,0,0
13,263,38287,TRUE,9.9,4.89,10.56,0.78,14,28,1,0,6,11,6,14,1,7,12,0,1,0,0,0,0,0
14,263,38287,TRUE,3.7,4.8,9.75,-0.81,17,29,2,0,6,11,6,14,1,7,13,0,2,0,0,0,0,0
15,263,38287,TRUE,1.3,4.55,9.18,-0.57,17,31,2,0,7,12,6,14,1,8,16,0,2,0,0,0,0,0
16,263,38287,FALSE,0,4.55,9.18,0,17,31,2,0,7,12,6,14,1,8,16,0,2,0,0,0,0,0
17,263,38287,TRUE,0.7,4.29,8.9,-0.28,20,32,2,0,7,12,6,15,1,8,16,0,2,0,0,0,0,0
18,263,38287,TRUE,0.6,4.06,8.98,0.08,20,34,2,0,9,13,6,15,1,8,19,0,2,0,0,0,0,0
19,263,38287,FALSE,0,4.06,8.98,0,20,34,2,0,9,13,6,15,1,8,19,0,2,0,0,0,0,0
20,263,38287,FALSE,0,4.06,8.98,0,20,34,2,0,9,13,6,15,1,8,19,0,2,0,0,0,0,0
21,263,38287,FALSE,0,4.06,8.98,0,20,34,2,0,9,13,6,15,1,8,19,0,2,0,0,0,0,0
22,263,38287,TRUE,7.5,4.26,9.91,0.93,20,34,2,0,9,13,7,15,1,8,20,0,2,0,0,0,0,0
23,263,38287,TRUE,19.7,5.12,12.37,2.46,20,37,2,0,11,15,9,16,1,9,20,0,2,0,0,0,0,0
24,263,38287,TRUE,3.6,5.04,9.94,-2.43,20,41,2,0,11,17,9,16,1,11,20,0,2,0,0,0,0,0
25,263,38287,TRUE,5.5,5.06,10.31,0.37,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
26,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
27,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
28,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
29,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
30,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
31,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
32,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
33,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
34,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
35,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
36,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
37,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
38,263,38287,FALSE,0,5.06,10.31,0,22,44,2,0,11,19,10,19,1,11,21,0,3,0,0,0,0,0
0,262,38311,FALSE,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,262,38311,TRUE,6.2,6.2,8.63,2.63,2,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
2,262,38311,TRUE,0.1,3.15,8.16,-0.47,4,4,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0
3,262,38311,TRUE,1,2.43,7.85,-0.31,5,8,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0
4,262,38311,TRUE,2.8,2.52,8.24,0.39,7,10,0,0,0,1,0,0,0,7,6,0,0,0,0,0,0,0
5,262,38311,TRUE,-1.1,1.8,7.18,-1.06,7,12,0,0,0,1,0,0,0,7,7,0,0,0,0,0,0,0
6,262,38311,TRUE,0,1.5,7.04,-0.14,10,12,0,0,0,1,0,0,0,7,10,0,0,0,0,0,0,0
8,262,38311,TRUE,2.3,1.81,7.46,-0.09,14,17,0,0,0,2,0,0,0,11,11,0,1,0,0,0,0,0
9,262,38311,TRUE,4,2.05,7.88,0.42,15,19,0,0,0,3,0,0,0,13,11,0,1,0,0,0,0,0
10,262,38311,TRUE,4,2.25,8.08,0.2,15,21,0,0,0,3,0,0,0,16,12,0,1,0,0,0,0,0
11,262,38311,TRUE,9.5,2.91,9.4,1.32,17,21,0,0,0,3,0,0,0,21,12,0,1,0,0,0,0,0
12,262,38311,TRUE,7.5,3.29,9.5,0.1,17,21,0,0,0,3,0,0,0,21,12,0,1,0,0,0,0,0
13,262,38311,TRUE,3.1,3.28,8.92,-0.58,20,22,0,0,0,4,0,0,0,27,15,0,1,0,0,0,0,0
14,262,38311,TRUE,3.6,3.3,9.1,0.18,22,23,0,0,0,4,0,0,0,29,16,0,1,0,0,0,0,0
15,262,38311,TRUE,1.2,3.16,8.54,-0.56,22,26,0,0,0,4,0,0,0,32,18,0,2,0,0,0,0,0
16,262,38311,FALSE,0,3.16,8.54,0,22,26,0,0,0,4,0,0,0,32,18,0,2,0,0,0,0,0
17,262,38311,TRUE,7.2,3.41,9.53,0.99,24,27,0,0,0,5,0,0,0,36,20,0,2,0,0,0,0,0
18,262,38311,TRUE,3.9,3.44,9.29,-0.24,25,27,0,0,0,5,0,0,0,38,20,0,2,0,0,0,0,0
19,262,38311,FALSE,0,3.44,9.29,0,25,27,0,0,0,5,0,0,0,38,20,0,2,0,0,0,0,0
20,262,38311,TRUE,3.6,3.45,9.16,-0.13,26,32,0,0,0,5,0,0,0,41,21,0,2,0,0,0,0,0
21,262,38311,TRUE,3.2,3.44,9,-0.16,26,37,1,0,1,5,0,0,0,42,23,0,3,0,0,0,0,0
22,262,38311,FALSE,0,3.44,9,0,26,37,1,0,1,5,0,0,0,42,23,0,3,0,0,0,0,0
23,262,38311,FALSE,0,3.44,9,0,26,37,1,0,1,5,0,0,0,42,23,0,3,0,0,0,0,0
24,262,38311,TRUE,7.2,3.63,9.79,0.79,28,39,1,0,1,5,0,0,0,46,23,0,3,0,0,0,0,0
25,262,38311,TRUE,1.9,3.55,8.95,-0.84,31,40,1,0,1,5,0,0,0,47,25,0,3,0,0,0,0,0
26,262,38311,TRUE,-3.9,3.21,7.99,-0.96,31,42,1,0,1,6,0,0,0,47,29,0,4,0,0,0,0,0
27,262,38311,TRUE,0.8,3.11,8.68,0.69,33,45,1,0,1,6,0,0,0,48,31,0,4,0,0,0,0,0
28,262,38311,TRUE,-2,2.9,8.06,-0.62,33,45,1,0,1,6,0,0,0,48,31,0,5,0,0,0,0,0
29,262,38311,FALSE,0,2.9,8.06,0,33,45,1,0,1,6,0,0,0,48,31,0,5,0,0,0,0,0
30,262,38311,FALSE,0,2.9,8.06,0,33,45,1,0,1,6,0,0,0,48,31,0,5,0,0,0,0,0
31,262,38311,TRUE,0.7,2.81,8.21,0.15,34,49,1,0,1,7,0,0,0,49,33,0,5,0,0,0,0,0
32,262,38311,TRUE,3.4,2.83,8.7,0.49,34,49,1,0,1,7,0,0,0,51,33,0,5,0,0,0,0,0
33,262,38311,FALSE,0,2.83,8.7,0,34,49,1,0,1,7,0,0,0,51,33,0,5,0,0,0,0,0
34,262,38311,TRUE,2.6,2.82,8.51,-0.19,34,50,1,0,1,7,0,0,0,53,34,0,5,0,0,0,0,0
35,262,38311,TRUE,0.1,2.72,8.13,-0.38,34,52,1,0,1,7,0,0,0,54,36,0,5,0,0,0,0,0
36,262,38311,FALSE,0,2.72,8.13,0,34,52,1,0,1,7,0,0,0,54,36,0,5,0,0,0,0,0
37,262,38311,FALSE,0,2.72,8.13,0,34,52,1,0,1,7,0,0,0,54,36,0,5,0,0,0,0,0
