"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
5,316,78967,TRUE,0.5,3.1,8.36,-0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,78967,FALSE,0,3.1,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,316,78967,TRUE,3.2,3.12,8.64,0.28,7,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8,316,78967,FALSE,0,3.12,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,316,78967,TRUE,2.9,3.09,8.46,-0.18,4,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
10,316,78967,FALSE,0,3.09,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,316,78967,FALSE,0,3.09,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,316,78967,FALSE,0,3.09,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,316,78967,FALSE,0,3.09,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,316,78967,FALSE,0,3.09,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,316,78967,FALSE,0,3.09,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,316,78967,FALSE,0,3.09,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,316,78967,FALSE,0,3.09,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,315,78968,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,315,78968,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,315,78968,TRUE,1.4,1.4,3.71,-0.29,5,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0
3,315,78968,TRUE,1.5,1.45,3.83,0.12,2,2,0,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0
4,315,78968,TRUE,3.4,2.1,4.59,0.76,3,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
5,315,78968,FALSE,0,2.1,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,315,78968,FALSE,0,2.1,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,315,78968,FALSE,0,2.1,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,315,78968,FALSE,0,2.1,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,315,78968,FALSE,0,2.1,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,315,78968,FALSE,0,2.1,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,315,78968,FALSE,0,2.1,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,315,78968,TRUE,-0.5,1.45,3.78,-0.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,315,78968,TRUE,-1.5,0.86,3.5,-0.28,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14,315,78968,TRUE,0,0.72,3.69,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,315,78968,FALSE,0,0.72,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,315,78968,FALSE,0,0.72,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,315,78968,TRUE,0,0.62,3.58,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,315,78968,FALSE,0,0.62,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,315,78968,TRUE,3.7,1,4.18,0.6,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
20,315,78968,TRUE,1.7,1.08,3.93,-0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,315,78968,TRUE,10.9,2.06,5.72,1.79,2,0,2,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
22,315,78968,TRUE,-0.2,1.85,3.96,-1.76,0,2,0,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0
23,315,78968,TRUE,-0.3,1.67,3.88,-0.08,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,315,78968,TRUE,9.6,2.28,5.75,1.87,1,0,0,0,1,2,1,3,0,1,3,0,0,0,0,0,0,0
25,315,78968,TRUE,7.4,2.65,5.59,-0.16,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
26,315,78968,FALSE,0,2.65,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,315,78968,TRUE,17.7,3.65,7.62,2.03,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
28,315,78968,TRUE,3.4,3.63,5.47,-2.15,2,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0
29,315,78968,TRUE,0.3,3.43,5.01,-0.46,2,3,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0
30,315,78968,TRUE,2.6,3.38,5.39,0.38,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
31,315,78968,TRUE,11.5,3.81,7,1.61,1,2,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0
32,315,78968,TRUE,4.4,3.84,5.99,-1.01,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0
33,315,78968,TRUE,-1.1,3.6,4.99,-1,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
0,293,78977,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,293,78977,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,293,78977,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,293,78977,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,293,78977,TRUE,1.2,1.2,4.34,-0.66,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5,293,78977,FALSE,0,1.2,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,293,78977,TRUE,0,0.6,3.94,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,293,78977,FALSE,0,0.6,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,293,78977,TRUE,2.2,1.13,3.93,-0.01,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
18,293,78977,FALSE,0,1.13,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,293,78977,FALSE,0,1.13,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,293,78977,FALSE,0,1.13,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,293,78977,FALSE,0,1.13,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,293,78977,FALSE,0,1.13,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,293,78977,FALSE,0,1.13,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,293,78977,FALSE,0,1.13,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,293,78990,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,282,78994,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,282,78994,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,282,78994,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,282,78994,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,282,78994,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,282,78994,TRUE,-0.6,-0.6,1.43,-0.57,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,282,78994,FALSE,0,-0.6,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,282,78994,FALSE,0,-0.6,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,282,78994,FALSE,0,-0.6,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,282,78994,FALSE,0,-0.6,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,282,78994,FALSE,0,-0.6,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,282,78994,TRUE,1.4,0.4,1.62,0.19,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,282,78994,FALSE,0,0.4,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,282,78994,FALSE,0,0.4,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,78994,FALSE,0,0.4,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,282,78994,FALSE,0,0.4,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,282,78994,FALSE,0,0.4,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,282,78994,FALSE,0,0.4,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,282,78994,FALSE,0,0.4,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,282,78994,TRUE,3.2,1.33,1.98,0.36,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,282,78994,TRUE,1.1,1.27,1.69,-0.29,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,282,78994,FALSE,0,1.27,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,282,78994,TRUE,2.4,1.5,1.96,0.27,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
23,282,78994,TRUE,-0.3,1.2,1.51,-0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,282,78994,FALSE,0,1.2,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,282,78994,TRUE,0,1.03,1.54,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,282,78994,FALSE,0,1.03,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,282,78994,FALSE,0,1.03,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,282,78994,FALSE,0,1.03,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,78994,FALSE,0,1.03,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,282,78994,FALSE,0,1.03,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,282,78994,FALSE,0,1.03,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,282,78994,FALSE,0,1.03,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,282,78994,TRUE,3.6,1.35,2.08,0.54,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
0,262,79019,FALSE,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,262,79019,TRUE,2.35,2.35,8.6,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,262,79019,TRUE,1.59,1.97,8.04,-0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,262,79019,TRUE,5.79,3.24,9.39,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,262,79019,TRUE,0.16,2.47,8.47,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,263,79022,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,262,79023,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,262,79023,TRUE,-1,-1,0.76,-1.24,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,262,79023,FALSE,0,-1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,262,79023,TRUE,0,-0.5,0.81,0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,262,79023,FALSE,0,-0.5,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,315,79030,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
